509505.559502556,247860.72019638
509521.401940911,247860.743566886
524983.967126179,247813.211141665
525277.134066856,249814.593070681
525347.311259626,250092.680257541
522672.166885562,254205.438742755
522112.257844385,253636.75366715
522807.635909894,256172.833805455
525363.060852058,250114.96715492
525443.035557862,249915.258034945
526203.696089117,251751.866798585
524706.396138665,254090.688320164
525705.506591849,249627.375504264
525307.980437847,250025.850895559
525300.061825066,250025.819803641
525332.173067151,249914.821317911
534792.147755255,266572.528628433
534903.026575876,266517.566748018
535270.683701144,261418.770326319
537964.179393554,260433.970912034
540331.738279421,259859.415769265
521763.708760054,265403.794349313
518580.539360594,262526.724104449
518336.460357363,262203.756895211
511030.853319219,235984.226875896
510187.752040457,237194.062057745
509415.600354839,238926.380717439
510156.067117315,237160.675969707
509359.479968567,239337.447810634
506426.51315124,237567.044038211
512566.772036569,237853.859810953
510100.318501164,237293.933831623
510029.703041067,236782.667855201
509920.531736472,240705.077663474
510553.527724832,236705.716287425
507673.925024393,242735.545356109
509264.538597191,239170.629214424
510814.037057399,242251.102776496
510821.965166548,242251.116052306
518753.636839356,227334.585735157
530288.147748561,270305.816205464
532969.882618493,269196.655676141
531942.660570542,270947.292479043
529921.023168711,274538.115700501
533523.388850833,276567.445814453
529383.201714807,273124.278157742
529178.918044952,272934.423487403
529178.918044952,272934.423487403
529163.289129278,272901.013460586
529179.779553898,272745.507723763
529179.779553898,272745.507723763
529132.536744956,272723.066619944
529030.008144614,272711.487730827
528840.581084235,272721.744065504
528864.654185125,272632.949290257
525133.820093791,274239.687453449
528202.267501641,272529.97954702
528185.996165677,272641.036888969
527886.388306317,272584.159706958
527902.41229596,272528.665065722
527366.256998138,272426.333734685
527318.578619465,272503.920237849
531566.437084396,278402.245978464
527231.021483523,272681.353276494
527098.055417895,272402.966658682
527026.707193701,272480.455120458
527026.707193701,272480.455120458
526963.9539289,272391.287339253
526892.560512607,272479.889974062
532583.944748371,278307.337806305
531262.072463648,277767.305232715
531214.765564878,277767.073919505
526152.579284763,272043.421218001
526789.372963653,272623.924631685
529087.617038165,272189.442354229
519045.338811286,228124.386846856
528978.194725499,271955.574929908
526757.34506473,272734.919463031
530094.069619904,277995.070142171
531391.574143515,270655.630721366
541037.130529038,259597.172675952
540592.346096721,261161.268723274
525363.14832135,250092.742567883
524748.634122609,245145.329311548
524606.075963515,245122.559527889
521610.002109661,247645.449470562
521515.393378631,242755.707643285
521189.417065208,243043.54950641
519219.81632698,241603.907139481
524788.299822796,245134.369156523
524756.558727317,245145.359702372
524780.33254146,245145.450933226
524780.33254146,245145.450933226
524677.822502567,245011.70976763
524552.479706304,242544.291575903
517292.938154373,241654.024119359
521558.813038368,241622.400046658
513530.211202905,236188.986333488
515629.005551982,234615.795765688
516359.956235595,231195.086096134
516036.793249876,230205.308814238
516036.793249876,230205.308814238
516022.581987419,229527.441357072
516154.829223938,230650.082448093
518268.60678821,233078.122944702
516923.873553951,231174.309665206
516923.873553951,231174.309665206
519063.906083747,227213.257762211
516234.336162732,230616.944969283
518942.858861425,227846.286884969
538415.09169733,274883.55233652
486469.760350338,277438.439032002
517328.756844005,260734.098125898
517190.230323952,256366.50520148
517974.515850587,255968.599685395
518471.748797654,261881.879480286
518312.781239998,262192.576711808
517279.069740787,255688.882146716
518066.593854585,254168.637849027
515819.053440048,254207.171081179
504813.963546149,271936.236322184
504790.255528104,271980.669267792
505129.172672916,272503.228271637
501010.404304816,270767.675882518
500434.255097167,270156.415127218
499881.684417287,269811.909616893
499881.684417287,269811.909616893
499881.684417287,269811.909616893
499881.684417287,269811.909616893
499881.684417287,269811.909616893
499731.737496476,270834.27778045
499731.737496476,270834.27778045
499731.737496476,270834.27778045
499731.737496476,270834.27778045
499573.887577481,270967.638248381
496159.706731065,276614.034285106
499889.578425449,269800.796836473
503567.495838137,271213.096449903
504445.458107394,257067.376395357
504153.681724085,255689.242774213
504051.348787995,254866.860806628
504067.209107078,254811.308909718
504058.469221641,256122.565569372
504540.259160176,257234.128960178
538445.629882087,268482.606183172
540832.411681542,268152.867028899
540832.836541895,268086.191373411
538328.785466918,268215.193893012
535297.334410142,269497.994606412
522827.035142606,270719.384994703
518700.939009106,270017.014289015
523008.776849666,270664.471518805
525671.553413435,271952.570867447
523530.226129043,272677.787309094
522921.872076905,270686.385412737
522937.817662027,270641.991330066
525916.103801339,271975.782136976
525916.103801339,271975.782136976
522914.177745933,270630.793891334
523608.436311413,272866.993700968
522898.232298089,270675.188031612
522898.232298089,270675.188031612
523204.818019514,271020.788685037
516671.896491375,270122.537957594
524457.427816316,267502.696418936
521285.361830502,271469.743656715
523245.25011882,270754.228053316
520318.429520846,270266.422397651
521895.949550546,270627.230972241
522637.992859123,270607.585894679
523804.709278352,271011.878273817
515206.281608064,272330.322785184
526948.265337806,272368.99549322
521604.499502563,270448.436504035
522198.242433635,269950.392198153
524221.176362148,271502.404548972
523267.596630074,271121.031803944
524201.910178101,270335.485870907
522921.752729542,270719.723376713
521693.849560645,269704.182916686
524063.875955015,271357.344569889
523636.809931805,269455.464503375
523386.270368126,271043.674545155
522992.711107916,270742.203393059
522930.521362489,270475.273276731
523000.88364892,270664.443159753
523072.603167905,270475.783652007
525529.991737816,271829.763261436
522921.872076905,270686.385412737
524259.96335166,271680.356706365
525916.103801339,271975.782136976
523274.762028555,271321.08844112
523399.252865347,271810.506273706
522827.312468046,270641.596414864
523229.584887357,270720.83279533
523929.332116183,271456.855625454
523992.469940616,271457.091956258
523765.204147608,271022.844321995
523140.350335875,271387.27803232
523140.350335875,271387.27803232
522198.242433635,269950.392198153
522198.242433635,269950.392198153
524696.207171469,271115.270527514
524201.910178101,270335.485870907
522747.827450295,270796.89266942
523327.011668394,272143.627323201
523327.011668394,272143.627323201
515284.953907346,272430.524931612
521604.499502563,270448.436504035
519681.991802928,276998.798324526
490781.797800105,232581.109274279
506906.796525433,277794.566993363
508046.869228527,267761.12512073
451809.328434893,221630.134073914
524236.435806161,257000.388689648
523240.374066607,256830.023298586
523360.278896583,256485.968539547
525278.938307026,255404.192019381
507712.3186835,183199.341055589
523132.428322795,256051.755719257
523132.428322795,256051.755719257
523406.77218473,256752.838895737
523406.77218473,256752.838895737
523391.234445959,256674.994467443
504790.255528104,271980.669267792
506771.088060597,271926.89481375
510826.415230755,277155.4640726
507427.538883655,277472.880218328
507672.059757161,277395.379620626
507017.347417131,270449.174065421
494687.38822038,39068.7812263718
494662.15342073,38146.7881839897
494662.15342073,38146.7881839897
494228.794226977,38013.8347575581
494033.536533527,39091.5339639239
494769.046133444,38968.7413766537
494769.046133444,38968.7413766537
482908.674359136,42031.745640658
495349.139925148,38635.0675101401
495235.151196127,39279.4436440703
495235.158884189,39290.552234219
494866.465767544,38079.9814117269
495210.523602748,39123.9404155282
495235.704773931,40079.2626322291
495235.704773931,40079.2626322291
485988.294730504,41813.7186377678
495169.516721619,38924.0144241685
493965.727045479,36325.5588077533
494842.233272277,38468.7997715708
494842.233272277,38468.7997715708
493965.727045479,36325.5588077533
494074.068739077,38702.6982470719
495785.113272239,43133.7788733144
495129.065479455,39512.7984324817
494866.697606589,38391.0214225215
491354.013662751,40160.8042697383
495120.892620291,39512.8042199703
493965.727045479,36325.5588077533
490863.053948979,39683.7677356089
490717.114647414,40550.435814185
490799.880881169,47437.7147680497
495252.577910068,40845.745482515
495252.577910068,40845.745482515
495406.542493401,38912.7436327539
495128.892567643,39268.4094081564
495128.892567643,39268.4094081564
495128.892567643,39268.4094081564
495299.490027968,37746.415132006
495292.173259347,39001.6895963388
495292.173259347,39001.6895963388
490602.78761797,40606.13414265
493710.981803585,25950.48784835
495210.50814796,39101.7232412666
494998.332015925,39557.3265748113
494998.332015925,39557.3265748113
493583.908546602,38991.9609065223
486747.88278595,41690.0180719799
490529.258796003,40617.3435705827
494516.693946947,40257.5356708552
493332.93067091,41469.4210583677
495390.292033833,39057.1661607084
495390.292033833,39057.1661607084
494458.122150238,38557.9668376729
495308.5277598,39012.7870239472
494710.765281,37580.2135145246
495210.593150023,39223.9177093461
495049.375254681,42345.5545891639
494751.835714781,37835.6791896033
494702.795156853,37846.8253012121
494694.620319862,37846.8315929484
493256.860593132,38881.187471919
495153.099231156,38824.0486650673
494710.867636252,37713.5162528318
494710.867636252,37713.5162528318
494661.817665132,37713.5540904429
495973.276381102,43622.4473990996
493758.423561495,42157.7578243443
490096.470144647,40829.016907709
494604.61010096,37735.8158015651
494604.61010096,37735.8158015651
494604.61010096,37735.8158015651
495169.633619378,39090.6432035019
495144.815900964,38668.5342933155
495317.003457671,39457.125029806
495308.550466962,39046.1127809044
495308.550466962,39046.1127809044
493723.009600164,39158.4616343942
494918.351483041,41923.5215861031
494653.452990304,37469.1720982564
495324.716272137,38779.4956555313
495389.131997711,37324.2290947278
494645.234531279,37413.6356584594
494645.234531279,37413.6356584594
495300.384636262,39057.2269409337
492823.624471319,38848.2995741772
494628.831862815,37346.9970461094
495277.312846488,41167.8786036129
495277.312846488,41167.8786036129
495259.502340943,39035.0377844768
495145.105705788,39079.5518627087
492823.392931824,38626.1279528349
495236.550663906,41301.2102578722
495179.394429215,41356.7932227967
495179.394429215,41356.7932227967
495407.268807213,40001.3857596788
495128.782536613,39112.8891690261
495186.096845368,39257.2605778687
495155.01540784,41545.6571187641
495155.01540784,41545.6571187641
495609.925955393,37412.9533418986
495300.407383154,39090.5527002308
495634.494246631,37479.5891027614
495634.494246631,37479.5891027614
495634.494246631,37479.5891027614
495634.494246631,37479.5891027614
491879.099373817,41915.3293939794
495122.420259466,41667.8751511492
495122.420259466,41667.8751511492
495096.081289101,39101.8037899097
495007.963508923,41567.9795191928
495007.963508923,41567.9795191928
495007.963508923,41567.9795191928
495096.057553217,39068.4780299135
495096.057553217,39068.4780299135
491834.770792971,38982.7043428829
495716.329861583,37612.8404942345
495716.329861583,37612.8404942345
494605.001667751,38235.7013384739
494605.001667751,38235.7013384739
495114.336739719,41790.0759117453
492129.092719761,39049.0132199621
494303.284999776,39124.6312815333
487486.936673818,39244.731193535
489148.441218104,40730.4687149443
486240.262628777,37069.8206678675
495122.585656207,41901.1564647699
492047.47405751,39149.0844251911
491990.105921728,39015.8476960539
491990.105921728,39015.8476960539
495212.510031365,41978.853789229
493828.933722883,38791.7822824382
495261.598486361,42078.7975923129
495261.598486361,42078.7975923129
495000.221013,42156.7431270194
495000.221013,42156.7431270194
495000.221013,42156.7431270194
495000.221013,42156.7431270194
495079.702841657,39057.3811058073
495079.702841657,39057.3811058073
491875.939724329,39238.1535231909
495139.224006434,42323.2732083217
495139.224006434,42323.2732083217
495139.224006434,42323.2732083217
495237.273655266,42345.421914219
495560.873849457,37412.9847762692
495626.022763225,37013.0350060863
495626.022763225,37013.0350060863
495169.680379413,39157.2947275054
496128.492987864,43666.7929238918
495031.103423382,39668.388860209
490806.253034835,52192.2708248044
491220.47945744,57135.1790870561
471408.599302457,48713.0542560604
469405.067316789,51521.1633965325
471042.152419787,48914.5516981697
470879.29401198,49004.1124495854
470847.26070494,49148.6651184448
468363.945778385,50448.3088321565
470586.37851959,49216.4320039099
470529.725593824,49327.7648634155
470529.725593824,49327.7648634155
467832.630152923,51994.9387731878
470375.332516263,49483.9553788457
470285.512339925,49473.2346801047
470090.275038566,49618.4996949848
467832.786475994,52028.2652653246
469610.501402966,50009.4226958083
468114.460210637,47683.3180736637
469446.995078876,49943.4946714505
469414.649930859,50010.2928450781
468262.029450058,51348.6124524349
469341.503425909,50077.2733604897
469219.84492454,50244.4533067604
469122.372440908,50344.8724689353
468846.442936415,50679.3907405729
468903.862850079,50745.7844514152
468863.569006936,50857.057580794
468782.681993503,51012.9517515505
467687.040175803,52262.2411389591
467687.040175803,52262.2411389591
468443.160700855,51703.2665486751
471972.918298774,50988.0667705446
468427.406308814,51825.5387286837
471485.375707092,47546.2951010443
471204.688873126,48747.2334481606
468353.26374719,51670.3535882255
471356.985657337,48080.058855393
467995.170589372,51860.8694284219
467995.170589372,51860.8694284219
474706.418722574,48800.0915404495
467662.304808487,52206.8123339992
467986.960448227,51849.7986780892
490476.594408234,192012.90926728
496718.499477119,47676.7282983278
494604.61010096,37735.8158015651
490799.880881169,47437.7147680497
496906.477396221,48176.5345007765
490679.947910853,49293.0412337764
497028.050671963,46176.9093357742
491226.715881869,74654.1839114436
489416.77976719,76767.5154545737
491512.229747434,75398.1407528143
490786.753795727,73999.3206882726
491129.129114569,74643.2011222706
491104.736001286,74643.2329462343
489794.008567909,78977.6885197037
491129.230429734,74720.9656046888
489179.549480591,70702.2523709807
491137.014332274,74454.3339733382
486366.454839474,30593.2904085153
489987.636592074,33408.6449173568
493850.352170572,35314.7837934206
491875.711438715,32106.4691544101
485001.200576126,34995.1003601056
476036.070739111,34509.4346618644
478030.728787679,31625.663167598
477039.661458254,28862.8565659022
473633.892410142,33007.4224400508
473299.1738891,33186.4483715518
473683.145783162,33051.6689965873
473387.701773575,32808.4119145898
470203.118141249,71736.4070511539
474823.617921044,69529.2400402127
477166.346804549,66854.7790953449
475530.475020473,71493.01160078
477369.451076314,66731.9014606329
477590.485280556,67108.8851110994
477247.232157729,66698.9801442452
477198.240353391,66654.7068101776
477165.677893707,66654.8156575076
477125.123728862,66699.3882493115
477271.986748413,66798.8805026404
474143.674068858,70476.0743707598
472228.947490238,71805.6166261166
472228.947490238,71805.6166261166
472220.994123847,71850.0864686119
476091.966988386,62248.1487115977
473162.326590657,81578.1752257477
474483.711204447,78706.8402282811
474678.974831828,80950.2222320478
477092.383931176,78741.9900287805
471960.929237798,81771.8891094006
478179.724558276,78249.600562533
476979.143855589,78897.9042940948
477772.986721571,78128.7142528747
473864.750756567,78353.688367309
474304.955094712,80862.7502498529
474304.955094712,80862.7502498529
474321.160446584,80851.5795088178
476920.359961917,80731.160616414
474314.265776508,76874.4215881791
474429.107604194,77151.7244978825
471734.051360565,81906.1437356493
482433.629163698,41566.3763942735
480813.217746726,37682.6633614182
478278.131947049,40023.0180380056
481579.502339061,39924.5223860787
476036.138056406,39230.6286563858
482048.082045011,40978.6101470054
487430.4919384,57496.5744030476
487753.272985458,51097.26814097
487203.969738162,54053.2287343204
484207.87345745,52759.7364758074
487111.209084425,52431.50657982
483095.933701882,48407.7146633249
487153.766160368,53375.6806963563
487309.334195856,53697.548446344
487391.60964744,54086.2076161959
487383.454096042,54086.222625674
487841.54483385,54863.0171423708
487152.870980613,52898.0007721992
487152.870980613,52898.0007721992
498735.826069956,53241.5623345275
496664.681126498,54508.6659758942
498246.308575838,52752.8815476611
498181.057493113,52775.1162052335
498181.057493113,52775.1162052335
497683.883868841,53986.1295261093
497374.846101334,56274.6680281101
489146.865687515,55227.4186447577
497756.477798,51519.9457444934
498654.254119117,53208.2513628288
498654.254119117,53208.2513628288
498246.345522028,52897.2963012836
497569.346206923,52975.2647430548
497569.346206923,52975.2647430548
498213.694561062,52808.4341047933
499445.699648414,56385.2761190469
497007.639003559,55530.5234582758
498425.487212298,51541.9771172828
498425.487212298,51541.9771172828
494324.793752504,55243.3900104294
498156.43385681,52208.5728528475
498197.228548152,52230.7796394808
502299.309822553,55996.8284824902
501533.159208441,54852.4002145465
498180.836429429,51941.9547784724
498327.917736376,52908.3847465897
498107.432043712,52008.6275253451
440881.109839721,113169.56499526
498148.210081658,51964.1811377111
498107.432043712,52008.6275253451
504287.648881622,70661.6857102491
504255.071077884,70717.2110269076
504165.571389053,70728.264904151
504165.571389053,70728.264904151
499593.707379536,77459.1799826955
504369.198925739,70361.7906405218
504377.541876625,70039.6310239538
504482.99536234,70528.5016261055
504466.75986243,70472.945259516
499422.476143808,70971.4181420177
456501.639534524,135427.119376874
456501.639534524,135427.119376874
440153.637356314,113198.218863379
486469.760350338,277438.439032002
461912.09199043,123228.033547913
443016.747903595,114239.988245705
440525.752878216,113217.140398045
440994.595304145,113201.901015254
440493.805293541,113261.866120169
440713.278434664,113393.257866682
445149.860945682,117066.593038698
440413.150938822,113284.801653216
440413.150938822,113284.801653216
440388.304978571,113218.356950138
440347.977639632,113229.825225851
440703.626626544,113215.570205648
440703.626626544,113215.570205648
440339.892482281,113229.896923808
443285.37582812,109660.111367362
440469.943202677,113306.520449006
441230.133270459,113322.05779099
443184.27314889,109183.205478664
440023.961054595,118599.253151036
443328.864736046,109059.770340085
440103.93920837,113065.331429666
440389.584812439,113362.786077168
440355.471793237,113163.093949985
443976.036014542,108076.62264881
440363.647928861,114085.21885854
443028.319827549,107962.352138206
455829.672654507,128853.979013267
456566.075437207,129215.812091759
456436.589541724,129149.989625946
456413.404926204,129305.689807001
456168.67108798,128885.082765019
457311.302140475,128444.384066586
456840.597587969,129258.47894383
456119.473073265,128763.187818271
456686.702263207,129159.477158422
464094.955832157,125315.85926335
462625.233853677,123712.879911243
461681.099405562,122362.735547645
461681.099405562,122362.735547645
461417.66238175,122886.436178081
462154.297748582,124659.909818054
461928.490133826,123272.382184983
461082.401335686,122155.084052836
461082.401335686,122155.084052836
462638.285241307,120257.472130498
461032.595430805,123310.859671517
461786.377415312,122417.687095787
461282.019227884,123164.979054494
455793.71307111,122176.740344577
457868.233542079,122074.506363811
462701.037266092,124279.09005321
462018.864922876,123549.630692003
461321.359017303,122986.984885045
464298.517025589,130192.269190226
461451.552273134,123164.002396467
461225.700926152,123198.635798504
462691.048988628,123934.722039425
460846.985241235,123323.051276702
461337.377352597,122964.671630929
461019.937651599,123910.898227214
460826.946135082,122656.540966538
460826.946135082,122656.540966538
462740.098830096,124045.553623848
460711.43990402,123612.716180249
462747.923832422,124001.068396096
461229.713016377,121098.740821105
461954.921079583,122238.962282087
460671.273062915,123646.283065305
461889.262372471,123472.592949595
462067.58170325,122171.661768293
460271.051101796,122859.799006834
461305.597199957,123053.738486615
462078.042747557,122593.798583493
461994.536317242,122105.412705212
462821.311040514,124133.986254016
464069.017329141,124993.795787258
462861.793252828,124155.982747025
462002.35887297,122060.926727221
463254.183568474,122109.50498322
462617.070869243,126590.534151389
463153.307514719,122854.455166877
462206.221507515,120982.066099565
462942.634050068,124177.756272483
460394.907575788,123325.706048381
459347.156653046,126276.263381017
463198.003566801,123643.049127168
462147.257920155,121982.334678408
461372.36953522,122031.193370489
462066.199623846,121927.240467909
463470.629161145,124785.932155066
462106.132781665,121849.241914412
463023.596870709,124221.750962261
462519.495514974,120680.328736065
463120.280975568,122721.311810242
462550.482726572,121891.188418823
461305.340789456,123009.298178883
462251.715215009,124759.354617272
460286.803143454,122793.042932098
463145.466656169,124365.515509187
461169.576183906,123265.623263385
461560.852582879,125329.91532212
462112.889858182,121615.885187417
461833.576084615,123617.345464306
461833.576084615,123617.345464306
463194.139913943,124409.689829267
461607.492915643,125018.554561462
461607.492915643,125018.554561462
463210.465814017,124442.931513845
462079.173420416,122793.779849629
461779.126519195,122562.163969098
463306.289391188,124253.528976644
463218.598223848,124453.997321273
461712.222494894,124984.624035432
463267.392123225,124520.392373708
461329.816607775,123053.598789345
461329.816607775,123053.598789345
461710.52269587,123273.623195443
467730.123129368,127697.213351853
461218.206232601,123298.673208201
461218.206232601,123298.673208201
461451.296820895,123119.56208157
458922.660886858,122845.701020346
461852.599424144,121284.047823961
462649.327072255,123690.524790211
461657.443043455,125284.920071545
463439.193475353,124941.649677684
461616.836283479,125240.710599526
460720.685122274,125190.350574679
463520.264770886,125007.870560925
463520.264770886,125007.870560925
462132.41249754,120782.495122314
463922.727440593,123305.798429029
461353.84394824,123020.128948607
460884.886957304,122900.63273442
461941.798801699,122772.337111366
462062.242162263,121227.307262966
462062.242162263,121227.307262966
461872.295903989,123328.253653674
461579.574637629,122963.279762578
461563.428152126,122963.372281676
462445.195394062,120391.874200593
463560.86022272,125052.091479401
461497.757951257,122774.871490047
462236.64855525,120648.583132312
461370.246283285,123064.476232295
459892.001003936,122928.717933846
462649.203293925,123668.304616141
461451.105232956,123086.231847431
463308.113788043,124586.831958452
459962.987991586,121295.056475446
461708.302491414,122884.770486518
462155.261857215,120537.937696949
461577.983495041,122685.527935809
462516.889708307,120213.707444986
460064.0544614,123349.889213452
461695.836644593,123529.247313759
462066.298540501,120516.219144398
462180.754240493,123626.488727929
462065.858996699,120438.448922651
461402.346946427,123030.960068297
461402.346946427,123030.960068297
461942.366196427,122872.327765723
461409.39726415,122853.15240504
464721.465381444,126279.139336211
461426.055222045,122941.940112676
461674.921436111,124107.110396897
461561.900011861,122696.730525262
462331.877360948,120348.067675551
461193.730537336,123254.372988964
461434.639596892,123030.774291278
460713.720261402,122623.871855291
461228.720250696,123720.809768777
461228.720250696,123720.809768777
461666.15787753,122573.919082003
462552.219270783,122202.270060395
461892.411141966,122605.961103937
461861.66593154,128550.243050005
461434.256267249,122964.113833957
461434.256267249,122964.113833957
462141.679203728,120993.540295973
460432.322014909,122825.514243341
460332.756927039,123737.160992018
462305.215101887,119914.912701625
462305.215101887,119914.912701625
462288.998878284,119903.893406481
460801.845677943,125267.64885953
461722.230039423,122495.825846443
461121.654198052,123354.784568305
461121.654198052,123354.784568305
460566.788885919,123724.670041059
462719.430404519,121779.143479078
461097.435873159,123354.925024311
461089.363098181,123354.971862417
461762.3457235,122451.155328053
461048.934689188,123344.096116018
461257.158384153,123054.018143564
462761.715496043,122123.331015918
462500.922821175,120247.127747424
459051.292718446,122756.030508459
462025.701418653,121905.248756912
463254.183568474,122109.50498322
461361.277041363,122908.981674335
460625.666089321,125502.002189963
461681.099405562,122362.735547645
461681.099405562,122362.735547645
461681.099405562,122362.735547645
461201.4177615,123187.665795279
461457.773677177,122841.763783346
456396.103690979,121683.934337721
462028.154105661,122338.541112844
461459.178328668,123086.185446869
461019.937651599,123910.898227214
461088.138242843,123143.880324711
461976.990336824,123283.217447665
461684.580807133,124384.816702422
460669.383303496,123324.090587848
460943.859024231,123322.48636237
462067.204766924,122105.001404343
462002.35887297,122060.926727221
461372.36953522,122031.193370489
463096.425799703,124254.680958107
460975.180486962,123155.647155791
461305.340789456,123009.298178883
462137.804112716,121737.959016045
461631.260008096,124940.645135184
461833.576084615,123617.345464306
461329.816607775,123053.598789345
462071.322302749,121405.022353059
462041.636061552,123293.961648692
461451.296820895,123119.56208157
462159.522022698,121293.420365523
461394.209828355,123019.896460106
462649.327072255,123690.524790211
461537.15153367,125418.935177907
461283.430428409,123409.400845585
460190.119488184,122826.947510691
461451.23295813,123108.452003327
462657.275679877,123668.259653547
461451.105232956,123086.231847431
459819.274763828,122918.042780336
459366.226996766,122765.225598893
461180.836192594,125209.890429684
460064.0544614,123349.889213452
461904.713340892,123350.290294068
460319.162705941,122803.961864786
460924.541554149,122778.186614689
462329.886964624,122870.139965676
461569.909917936,122685.574190296
464628.950450125,125568.559353199
461225.44397448,123154.195480371
459444.543735739,122364.774419265
463112.691418458,124276.812304621
460432.322014909,122825.514243341
461722.230039423,122495.825846443
462455.963713741,123758.26733649
460566.788885919,123724.670041059
461241.076322096,123065.221517783
462480.677921596,123847.012492578
461762.3457235,122451.155328053
461048.934689188,123344.096116018
461849.0256587,123495.042644175
471481.824171574,110637.136219073
471470.592761403,111803.740291769
473550.722558985,114328.338628737
473550.722558985,114328.338628737
473266.384990774,113973.940171612
469220.244906911,109547.198300854
444816.52494768,147113.489910458
453393.982656084,109127.046276621
455393.386547863,105624.87569183
461598.691646186,107919.814871794
461382.199716285,108265.467742365
460705.404104703,105980.684309971
513513.453298154,147376.206303276
460394.843298607,105471.434067938
469535.989734458,106023.882956207
461424.308229645,108554.091356762
468654.451287676,104428.08373582
460144.521966601,101462.153929056
